,Store,Dept,Date,IsHoliday
91,1,1,2011-11-04,False
92,1,1,2011-11-11,False
93,1,1,2011-11-18,False
94,1,1,2011-11-25,True
95,1,1,2011-12-02,False
96,1,1,2011-12-09,False
97,1,1,2011-12-16,False
98,1,1,2011-12-23,False
99,1,1,2011-12-30,True
234,1,2,2011-11-04,False
235,1,2,2011-11-11,False
236,1,2,2011-11-18,False
237,1,2,2011-11-25,True
238,1,2,2011-12-02,False
239,1,2,2011-12-09,False
240,1,2,2011-12-16,False
241,1,2,2011-12-23,False
242,1,2,2011-12-30,True
377,1,3,2011-11-04,False
378,1,3,2011-11-11,False
379,1,3,2011-11-18,False
380,1,3,2011-11-25,True
381,1,3,2011-12-02,False
382,1,3,2011-12-09,False
383,1,3,2011-12-16,False
384,1,3,2011-12-23,False
385,1,3,2011-12-30,True
520,1,4,2011-11-04,False
521,1,4,2011-11-11,False
522,1,4,2011-11-18,False
523,1,4,2011-11-25,True
524,1,4,2011-12-02,False
525,1,4,2011-12-09,False
526,1,4,2011-12-16,False
527,1,4,2011-12-23,False
528,1,4,2011-12-30,True
663,1,5,2011-11-04,False
664,1,5,2011-11-11,False
665,1,5,2011-11-18,False
666,1,5,2011-11-25,True
667,1,5,2011-12-02,False
668,1,5,2011-12-09,False
669,1,5,2011-12-16,False
670,1,5,2011-12-23,False
671,1,5,2011-12-30,True
806,1,6,2011-11-04,False
807,1,6,2011-11-11,False
808,1,6,2011-11-18,False
809,1,6,2011-11-25,True
810,1,6,2011-12-02,False
811,1,6,2011-12-09,False
812,1,6,2011-12-16,False
813,1,6,2011-12-23,False
814,1,6,2011-12-30,True
949,1,7,2011-11-04,False
950,1,7,2011-11-11,False
951,1,7,2011-11-18,False
952,1,7,2011-11-25,True
953,1,7,2011-12-02,False
954,1,7,2011-12-09,False
955,1,7,2011-12-16,False
956,1,7,2011-12-23,False
957,1,7,2011-12-30,True
1092,1,8,2011-11-04,False
1093,1,8,2011-11-11,False
1094,1,8,2011-11-18,False
1095,1,8,2011-11-25,True
1096,1,8,2011-12-02,False
1097,1,8,2011-12-09,False
1098,1,8,2011-12-16,False
1099,1,8,2011-12-23,False
1100,1,8,2011-12-30,True
1235,1,9,2011-11-04,False
1236,1,9,2011-11-11,False
1237,1,9,2011-11-18,False
1238,1,9,2011-11-25,True
1239,1,9,2011-12-02,False
1240,1,9,2011-12-09,False
1241,1,9,2011-12-16,False
1242,1,9,2011-12-23,False
1243,1,9,2011-12-30,True
1378,1,10,2011-11-04,False
1379,1,10,2011-11-11,False
1380,1,10,2011-11-18,False
1381,1,10,2011-11-25,True
1382,1,10,2011-12-02,False
1383,1,10,2011-12-09,False
1384,1,10,2011-12-16,False
1385,1,10,2011-12-23,False
1386,1,10,2011-12-30,True
1521,1,11,2011-11-04,False
1522,1,11,2011-11-11,False
1523,1,11,2011-11-18,False
1524,1,11,2011-11-25,True
1525,1,11,2011-12-02,False
1526,1,11,2011-12-09,False
1527,1,11,2011-12-16,False
1528,1,11,2011-12-23,False
1529,1,11,2011-12-30,True
1664,1,12,2011-11-04,False
1665,1,12,2011-11-11,False
1666,1,12,2011-11-18,False
1667,1,12,2011-11-25,True
1668,1,12,2011-12-02,False
1669,1,12,2011-12-09,False
1670,1,12,2011-12-16,False
1671,1,12,2011-12-23,False
1672,1,12,2011-12-30,True
1807,1,13,2011-11-04,False
1808,1,13,2011-11-11,False
1809,1,13,2011-11-18,False
1810,1,13,2011-11-25,True
1811,1,13,2011-12-02,False
1812,1,13,2011-12-09,False
1813,1,13,2011-12-16,False
1814,1,13,2011-12-23,False
1815,1,13,2011-12-30,True
1950,1,14,2011-11-04,False
1951,1,14,2011-11-11,False
1952,1,14,2011-11-18,False
1953,1,14,2011-11-25,True
1954,1,14,2011-12-02,False
1955,1,14,2011-12-09,False
1956,1,14,2011-12-16,False
1957,1,14,2011-12-23,False
1958,1,14,2011-12-30,True
2093,1,16,2011-11-04,False
2094,1,16,2011-11-11,False
2095,1,16,2011-11-18,False
2096,1,16,2011-11-25,True
2097,1,16,2011-12-02,False
2098,1,16,2011-12-09,False
2099,1,16,2011-12-16,False
2100,1,16,2011-12-23,False
2101,1,16,2011-12-30,True
2236,1,17,2011-11-04,False
2237,1,17,2011-11-11,False
2238,1,17,2011-11-18,False
2239,1,17,2011-11-25,True
2240,1,17,2011-12-02,False
2241,1,17,2011-12-09,False
2242,1,17,2011-12-16,False
2243,1,17,2011-12-23,False
2244,1,17,2011-12-30,True
2358,1,18,2011-11-04,False
2359,1,18,2011-11-11,False
2360,1,18,2011-11-18,False
2361,1,18,2011-11-25,True
2362,1,18,2011-12-02,False
2363,1,18,2011-12-09,False
2364,1,18,2011-12-16,False
2365,1,18,2011-12-23,False
2366,1,18,2011-12-30,True
2492,1,19,2011-11-04,False
2493,1,19,2011-11-11,False
2494,1,19,2011-11-18,False
2495,1,19,2011-11-25,True
2496,1,19,2011-12-02,False
2497,1,19,2011-12-09,False
2498,1,19,2011-12-16,False
2499,1,19,2011-12-23,False
2500,1,19,2011-12-30,True
2635,1,20,2011-11-04,False
2636,1,20,2011-11-11,False
2637,1,20,2011-11-18,False
2638,1,20,2011-11-25,True
2639,1,20,2011-12-02,False
2640,1,20,2011-12-09,False
2641,1,20,2011-12-16,False
2642,1,20,2011-12-23,False
2643,1,20,2011-12-30,True
2778,1,21,2011-11-04,False
2779,1,21,2011-11-11,False
2780,1,21,2011-11-18,False
2781,1,21,2011-11-25,True
2782,1,21,2011-12-02,False
2783,1,21,2011-12-09,False
2784,1,21,2011-12-16,False
2785,1,21,2011-12-23,False
2786,1,21,2011-12-30,True
2921,1,22,2011-11-04,False
2922,1,22,2011-11-11,False
2923,1,22,2011-11-18,False
2924,1,22,2011-11-25,True
2925,1,22,2011-12-02,False
2926,1,22,2011-12-09,False
2927,1,22,2011-12-16,False
2928,1,22,2011-12-23,False
2929,1,22,2011-12-30,True
3064,1,23,2011-11-04,False
3065,1,23,2011-11-11,False
3066,1,23,2011-11-18,False
3067,1,23,2011-11-25,True
3068,1,23,2011-12-02,False
3069,1,23,2011-12-09,False
3070,1,23,2011-12-16,False
